lemma,pos,freq,zipf
prairie,NOUN,2,3.160850783326402
temper,ADP,2,3.160850783326402
oboe,NOUN,2,3.160850783326402
class,VERB,2,3.160850783326402
marilyn,VERB,2,3.160850783326402
lorne,NOUN,2,3.160850783326402
fini,NOUN,2,3.160850783326402
jube,NOUN,2,3.160850783326402
coffey,NOUN,2,3.160850783326402
sissy,VERB,2,3.160850783326402
roosevelt,NOUN,2,3.160850783326402
astro,NOUN,2,3.160850783326402
bony,NOUN,2,3.160850783326402
norma,VERB,2,3.160850783326402
takuma,NOUN,2,3.160850783326402
pastor,ADJ,2,3.160850783326402
metastasize,VERB,2,3.160850783326402
nui,NOUN,2,3.160850783326402
koutou,NOUN,2,3.160850783326402
pasquale,NOUN,2,3.160850783326402
flatware,NOUN,2,3.160850783326402
discreet,NOUN,2,3.160850783326402
aide,NOUN,2,3.160850783326402
/the,NOUN,2,3.160850783326402
supersperm,NOUN,2,3.160850783326402
wiry,NOUN,2,3.160850783326402
saut�,NOUN,2,3.160850783326402
profound,NOUN,2,3.160850783326402
paradine,VERB,2,3.160850783326402
allright,NOUN,2,3.160850783326402
whiff,VERB,2,3.160850783326402
calcium,NOUN,2,3.160850783326402
detroit,VERB,2,3.160850783326402
acapulco,NOUN,2,3.160850783326402
declan,VERB,2,3.160850783326402
strapping,NOUN,2,3.160850783326402
afford,NOUN,2,3.160850783326402
graem,NOUN,2,3.160850783326402
mushmouth,NOUN,2,3.160850783326402
eyelash,NOUN,2,3.160850783326402
fleck,NOUN,2,3.160850783326402
ghastly,ADV,2,3.160850783326402
avon,NOUN,2,3.160850783326402
charnley,NOUN,2,3.160850783326402
curare,NOUN,2,3.160850783326402
retaliation,NOUN,2,3.160850783326402
huff,NOUN,2,3.160850783326402
chagall,NOUN,2,3.160850783326402
dickhead,NOUN,2,3.160850783326402
seventy-eight,NOUN,2,3.160850783326402
seventy-seven,ADJ,2,3.160850783326402
uncalled,ADJ,2,3.160850783326402
either,NOUN,2,3.160850783326402
eighty-one,NOUN,2,3.160850783326402
reminisce,VERB,2,3.160850783326402
waco,NOUN,2,3.160850783326402
�doughboy,NOUN,2,3.160850783326402
meg,ADJ,2,3.160850783326402
delicate,NOUN,2,3.160850783326402
goddard,NOUN,2,3.160850783326402
disinherit,VERB,2,3.160850783326402
negligible,ADJ,2,3.160850783326402
medieval,NOUN,2,3.160850783326402
brute,ADJ,2,3.160850783326402
zanzibar,NOUN,2,3.160850783326402
humiliated,ADJ,2,3.160850783326402
leeds,VERB,2,3.160850783326402
bloodhound,NOUN,2,3.160850783326402
sas,NOUN,2,3.160850783326402
hotchkiss,VERB,2,3.160850783326402
awareness,NOUN,2,3.160850783326402
beckon,VERB,2,3.160850783326402
warbucks,NOUN,2,3.160850783326402
half-naked,ADJ,2,3.160850783326402
choya,NOUN,2,3.160850783326402
harold,ADV,2,3.160850783326402
bumblebee,NOUN,2,3.160850783326402
guiding,NOUN,2,3.160850783326402
hurrah,VERB,2,3.160850783326402
lovin,NOUN,2,3.160850783326402
hitchhike,VERB,2,3.160850783326402
court-martialed,ADJ,2,3.160850783326402
forage,VERB,2,3.160850783326402
duran,NOUN,2,3.160850783326402
swagger,NOUN,2,3.160850783326402
tipa,NOUN,2,3.160850783326402
meth,NOUN,2,3.160850783326402
grizzly,NOUN,2,3.160850783326402
chain-link,ADJ,2,3.160850783326402
towel,ADJ,2,3.160850783326402
redneck,VERB,2,3.160850783326402
sharpen,VERB,2,3.160850783326402
nelle,ADV,2,3.160850783326402
lokar,NOUN,2,3.160850783326402
pong,NOUN,2,3.160850783326402
anywhere,ADJ,2,3.160850783326402
concerto,ADJ,2,3.160850783326402
begging,NOUN,2,3.160850783326402
albuquerque,NOUN,2,3.160850783326402
titty,ADJ,2,3.160850783326402
arse,NOUN,2,3.160850783326402
dled,VERB,2,3.160850783326402
callisto,NOUN,2,3.160850783326402
dominion,NOUN,2,3.160850783326402
solo,VERB,2,3.160850783326402
.two,NOUN,2,3.160850783326402
d.a.,NOUN,2,3.160850783326402
travis,ADJ,2,3.160850783326402
ufo,NOUN,2,3.160850783326402
kersh,NOUN,2,3.160850783326402
wiecek,NOUN,2,3.160850783326402
valance,NOUN,2,3.160850783326402
ober,NOUN,2,3.160850783326402
shelten,NOUN,2,3.160850783326402
garbageman,NOUN,2,3.160850783326402
drina,NOUN,2,3.160850783326402
dumbo,VERB,2,3.160850783326402
azul,NOUN,2,3.160850783326402
cordon,NOUN,2,3.160850783326402
begets,NOUN,2,3.160850783326402
elfi,VERB,2,3.160850783326402
one-oh,NOUN,2,3.160850783326402
k,VERB,2,3.160850783326402
pretense,NOUN,2,3.160850783326402
vanquish,ADJ,2,3.160850783326402
foretell,VERB,2,3.160850783326402
all-purpose,ADJ,2,3.160850783326402
condense,NOUN,2,3.160850783326402
in-laws,ADJ,2,3.160850783326402
tristan,NOUN,2,3.160850783326402
sixth,VERB,2,3.160850783326402
lizzie,ADJ,2,3.160850783326402
fog,VERB,2,3.160850783326402
reasonably,ADV,2,3.160850783326402
straight-up,ADJ,2,3.160850783326402
vega,X,2,3.160850783326402
chewink,NOUN,2,3.160850783326402
marti,NOUN,2,3.160850783326402
discotheque,NOUN,2,3.160850783326402
choi,ADJ,2,3.160850783326402
digestive,ADJ,2,3.160850783326402
princess,VERB,2,3.160850783326402
nightfall,DET,2,3.160850783326402
hairdresser,NOUN,2,3.160850783326402
booklet,NOUN,2,3.160850783326402
bel-air,ADJ,2,3.160850783326402
hothead,NOUN,2,3.160850783326402
uncool,ADJ,2,3.160850783326402
karen,ADJ,2,3.160850783326402
referee,VERB,2,3.160850783326402
tinkle,VERB,2,3.160850783326402
corona,NOUN,2,3.160850783326402
minetti,NOUN,2,3.160850783326402
opera,ADP,2,3.160850783326402
trask,NOUN,2,3.160850783326402
hashish,NOUN,2,3.160850783326402
eragon,NOUN,2,3.160850783326402
lqbal,ADJ,2,3.160850783326402
graboid,NOUN,2,3.160850783326402
esmeralda,NOUN,2,3.160850783326402
spooky,NOUN,2,3.160850783326402
ctu,ADJ,2,3.160850783326402
wong,ADV,2,3.160850783326402
spork,NOUN,2,3.160850783326402
incidentally,ADV,2,3.160850783326402
vagina,VERB,2,3.160850783326402
kodoroff,NOUN,2,3.160850783326402
gar,NOUN,2,3.160850783326402
e.t,NOUN,2,3.160850783326402
mt,NOUN,2,3.160850783326402
'd,PRT,2,3.160850783326402
gunsmith,NOUN,2,3.160850783326402
overdose,NOUN,2,3.160850783326402
alderwood,NOUN,2,3.160850783326402
clinically,ADV,2,3.160850783326402
tremble,ADJ,2,3.160850783326402
bona,NOUN,2,3.160850783326402
doats,NOUN,2,3.160850783326402
joanna,VERB,2,3.160850783326402
famiglia,NOUN,2,3.160850783326402
outside,VERB,2,3.160850783326402
pewter,NOUN,2,3.160850783326402
mccall,NOUN,2,3.160850783326402
reiter,NOUN,2,3.160850783326402
derris,NOUN,2,3.160850783326402
sound,ADV,2,3.160850783326402
bezique,NOUN,2,3.160850783326402
xinyang,NOUN,2,3.160850783326402
temo,NOUN,2,3.160850783326402
palone,NOUN,2,3.160850783326402
sommers,NOUN,2,3.160850783326402
startle,NOUN,2,3.160850783326402
orga,NOUN,2,3.160850783326402
mecha,NOUN,2,3.160850783326402
vald�s,NOUN,2,3.160850783326402
reman,NOUN,2,3.160850783326402
praetor,NOUN,2,3.160850783326402
collaborator,NOUN,2,3.160850783326402
ding,NOUN,2,3.160850783326402
arf,NOUN,2,3.160850783326402
ristle-tee,ADJ,2,3.160850783326402
elliottt,NOUN,2,3.160850783326402
exterminate,NOUN,2,3.160850783326402
amp,ADP,1,2.8598207876624206
serendipity,NOUN,1,2.8598207876624206
gabrielle,ADJ,1,2.8598207876624206
nazarene,NOUN,1,2.8598207876624206
scott,ADV,1,2.8598207876624206
hearst,VERB,1,2.8598207876624206
colby,NOUN,1,2.8598207876624206
norm,NOUN,1,2.8598207876624206
pippen,ADJ,1,2.8598207876624206
verbal,ADJ,1,2.8598207876624206
puberty,VERB,1,2.8598207876624206
regular,NOUN,1,2.8598207876624206
someone-put-a-dying-man-up-to-it,ADJ,1,2.8598207876624206
loggins,VERB,1,2.8598207876624206
screaoing,VERB,1,2.8598207876624206
whiopering,VERB,1,2.8598207876624206
feedback,ADJ,1,2.8598207876624206
screaoing,NOUN,1,2.8598207876624206
flux,NOUN,1,2.8598207876624206
forcibly,ADV,1,2.8598207876624206
buddhism,NOUN,1,2.8598207876624206
ombudsman,NOUN,1,2.8598207876624206
mccandless,NOUN,1,2.8598207876624206
fail-safe,ADJ,1,2.8598207876624206
indispensable,ADJ,1,2.8598207876624206
20-year-old,ADJ,1,2.8598207876624206
ofstate,NOUN,1,2.8598207876624206
uncramping,ADJ,1,2.8598207876624206
pearlstein,NOUN,1,2.8598207876624206
powerplant,NOUN,1,2.8598207876624206
double-quick,ADJ,1,2.8598207876624206
worst,VERB,1,2.8598207876624206
atfirst,ADV,1,2.8598207876624206
ofhis,NOUN,1,2.8598207876624206
ramsley,NOUN,1,2.8598207876624206
feud,VERB,1,2.8598207876624206
beleaguered,ADJ,1,2.8598207876624206
yid,NOUN,1,2.8598207876624206
sinsonte,NOUN,1,2.8598207876624206
stencil,NOUN,1,2.8598207876624206
disqualification,NOUN,1,2.8598207876624206
undergoods,NOUN,1,2.8598207876624206
needlework,NOUN,1,2.8598207876624206
appaloosa,NOUN,1,2.8598207876624206
million-gallon,ADJ,1,2.8598207876624206
goodly,ADV,1,2.8598207876624206
ty,DET,1,2.8598207876624206
filho,NOUN,1,2.8598207876624206
drafty,NOUN,1,2.8598207876624206
siu,ADJ,1,2.8598207876624206
vacancy,NOUN,1,2.8598207876624206
lionheart,NOUN,1,2.8598207876624206
overfly,VERB,1,2.8598207876624206
migs,NOUN,1,2.8598207876624206
pushups,ADJ,1,2.8598207876624206
chief,VERB,1,2.8598207876624206
lsaiah,ADJ,1,2.8598207876624206
perion,NOUN,1,2.8598207876624206
tracy,VERB,1,2.8598207876624206
dink,ADJ,1,2.8598207876624206
franklin,ADP,1,2.8598207876624206
werner,NOUN,1,2.8598207876624206
uchiyama-kun,ADJ,1,2.8598207876624206
mechanically,ADV,1,2.8598207876624206
entering,NOUN,1,2.8598207876624206
willman,NOUN,1,2.8598207876624206
spoilt,ADJ,1,2.8598207876624206
reassemble,VERB,1,2.8598207876624206
carlysle,NOUN,1,2.8598207876624206
kumquat,NOUN,1,2.8598207876624206
prepped,VERB,1,2.8598207876624206
satanist,ADJ,1,2.8598207876624206
coronavirus,NOUN,1,2.8598207876624206
sars,NOUN,1,2.8598207876624206
stupid-ass,ADJ,1,2.8598207876624206
coho,NOUN,1,2.8598207876624206
solicit,VERB,1,2.8598207876624206
attila,ADV,1,2.8598207876624206
thyme,NOUN,1,2.8598207876624206
yudai,NOUN,1,2.8598207876624206
yamashita,NOUN,1,2.8598207876624206
freudian,ADJ,1,2.8598207876624206
bonham,NOUN,1,2.8598207876624206
n.o.p.d,NOUN,1,2.8598207876624206
boobs,ADJ,1,2.8598207876624206
engorge,VERB,1,2.8598207876624206
meer,NOUN,1,2.8598207876624206
iggy,VERB,1,2.8598207876624206
didn�t,ADV,1,2.8598207876624206
acorn,NOUN,1,2.8598207876624206
boog,VERB,1,2.8598207876624206
mic,PRON,1,2.8598207876624206
delectable,ADJ,1,2.8598207876624206
allo,ADJ,1,2.8598207876624206
choi,NOUN,1,2.8598207876624206
except,NOUN,1,2.8598207876624206
seriphos,NOUN,1,2.8598207876624206
engle,VERB,1,2.8598207876624206
anck-es-en-amon,NOUN,1,2.8598207876624206
kiffany,VERB,1,2.8598207876624206
archenemy,NOUN,1,2.8598207876624206
gallantly,ADV,1,2.8598207876624206
duloc,NOUN,1,2.8598207876624206
�em,VERB,1,2.8598207876624206
movin,ADJ,1,2.8598207876624206
grinder,NOUN,1,2.8598207876624206
diverticulitis,NOUN,1,2.8598207876624206
leonora,NOUN,1,2.8598207876624206
hulot,NOUN,1,2.8598207876624206
agoraphobia,ADJ,1,2.8598207876624206
obsessive-compulsive,ADJ,1,2.8598207876624206
opportunist,NOUN,1,2.8598207876624206
nuthatch,NOUN,1,2.8598207876624206
varden,NOUN,1,2.8598207876624206
high-heeled,ADJ,1,2.8598207876624206
originaliy,VERB,1,2.8598207876624206
wealth-management,ADJ,1,2.8598207876624206
-of,ADJ,1,2.8598207876624206
junior,PRON,1,2.8598207876624206
ruddy,NOUN,1,2.8598207876624206
bonkie,NOUN,1,2.8598207876624206
garp,ADJ,1,2.8598207876624206
ploddiest,NOUN,1,2.8598207876624206
freezing,NOUN,1,2.8598207876624206
collinson,ADJ,1,2.8598207876624206
sideswipe,VERB,1,2.8598207876624206
geotechs,ADJ,1,2.8598207876624206
analyze,ADP,1,2.8598207876624206
antwone,NOUN,1,2.8598207876624206
bremmer,NOUN,1,2.8598207876624206
bum-bum-bum,ADJ,1,2.8598207876624206
precede,VERB,1,2.8598207876624206
trachimbrod,NOUN,1,2.8598207876624206
�vila,VERB,1,2.8598207876624206
tentacled,VERB,1,2.8598207876624206
narcissistic,ADJ,1,2.8598207876624206
suk-gu,NOUN,1,2.8598207876624206
brunnen,NOUN,1,2.8598207876624206
porpoise,NOUN,1,2.8598207876624206
bilbo,NOUN,1,2.8598207876624206
facade,NOUN,1,2.8598207876624206
left-biter,NOUN,1,2.8598207876624206
4400s,NUM,1,2.8598207876624206
beerdrunk,NOUN,1,2.8598207876624206
cocky-ass-,ADJ,1,2.8598207876624206
yard-bird-pumping-iron-i'm-the-baddest-,ADJ,1,2.8598207876624206
motherfucker-that-ever-lived,ADJ,1,2.8598207876624206
activa,ADV,1,2.8598207876624206
aragog,NOUN,1,2.8598207876624206
ramble,ADJ,1,2.8598207876624206
lightyear,NOUN,1,2.8598207876624206
purist,NOUN,1,2.8598207876624206
otter,ADV,1,2.8598207876624206
syrah,NOUN,1,2.8598207876624206
.are,VERB,1,2.8598207876624206
petersons,NOUN,1,2.8598207876624206
washday,NOUN,1,2.8598207876624206
delicatessen,NOUN,1,2.8598207876624206
cukor,ADJ,1,2.8598207876624206
cbc,ADJ,1,2.8598207876624206
chem-20,NOUN,1,2.8598207876624206
'ave,VERB,1,2.8598207876624206
ussr,ADJ,1,2.8598207876624206
zenda,NOUN,1,2.8598207876624206
reallyjewish,ADJ,1,2.8598207876624206
workload,NOUN,1,2.8598207876624206
prophesy,VERB,1,2.8598207876624206
matrix,ADJ,1,2.8598207876624206
carbone,NOUN,1,2.8598207876624206
alors,NOUN,1,2.8598207876624206
diocese,ADJ,1,2.8598207876624206
2-foot,ADJ,1,2.8598207876624206
dolzhenko,NOUN,1,2.8598207876624206
cardoza,NOUN,1,2.8598207876624206
redefine,VERB,1,2.8598207876624206
uhura,NOUN,1,2.8598207876624206
sat,ADJ,1,2.8598207876624206
practitioner,NOUN,1,2.8598207876624206
shakin,ADJ,1,2.8598207876624206
�who,NOUN,1,2.8598207876624206
phillip,ADJ,1,2.8598207876624206
seventeen,NOUN,1,2.8598207876624206
looky-loo,ADJ,1,2.8598207876624206
piama,VERB,1,2.8598207876624206
enzo,ADJ,1,2.8598207876624206
mortgage,VERB,1,2.8598207876624206
landstrass,NOUN,1,2.8598207876624206
ferdinand,NOUN,1,2.8598207876624206
walsin-esterhazy,ADJ,1,2.8598207876624206
wasjust,NOUN,1,2.8598207876624206
enterprising,VERB,1,2.8598207876624206
makin,ADJ,1,2.8598207876624206
sit-on-your-ass-,ADJ,1,2.8598207876624206
and-do-nothing,ADJ,1,2.8598207876624206
gossip,VERB,1,2.8598207876624206
dre-t,NOUN,1,2.8598207876624206
ottoman,NOUN,1,2.8598207876624206
haynsworth,VERB,1,2.8598207876624206
carron,NOUN,1,2.8598207876624206
baynes,NOUN,1,2.8598207876624206
wolverstone,NOUN,1,2.8598207876624206
fennig,NOUN,1,2.8598207876624206
caught.,ADJ,1,2.8598207876624206
pazuzu,ADJ,1,2.8598207876624206
kokumo,VERB,1,2.8598207876624206
delayed,NOUN,1,2.8598207876624206
freddie,ADV,1,2.8598207876624206
rigg,NOUN,1,2.8598207876624206
benchwarmer,NOUN,1,2.8598207876624206
drumstrang,NOUN,1,2.8598207876624206
viktor,ADJ,1,2.8598207876624206
krum,NOUN,1,2.8598207876624206
inane,NOUN,1,2.8598207876624206
bubbliness,NOUN,1,2.8598207876624206
farmland,NOUN,1,2.8598207876624206
undue,ADJ,1,2.8598207876624206
lf,ADJ,1,2.8598207876624206
ps,NOUN,1,2.8598207876624206
songster,NOUN,1,2.8598207876624206
ofyou,VERB,1,2.8598207876624206
boon,NOUN,1,2.8598207876624206
spotlight.,NOUN,1,2.8598207876624206
hartensteln,ADJ,1,2.8598207876624206
audible,ADJ,1,2.8598207876624206
underbrush,NOUN,1,2.8598207876624206
eun-bi,ADJ,1,2.8598207876624206
jeon,NOUN,1,2.8598207876624206
hye-bin,NOUN,1,2.8598207876624206
gopher,NOUN,1,2.8598207876624206
undertow,NOUN,1,2.8598207876624206
'oh,NOUN,1,2.8598207876624206
wili,ADV,1,2.8598207876624206
cloak-and-dagger,NOUN,1,2.8598207876624206
echoey,NOUN,1,2.8598207876624206
assume,NOUN,1,2.8598207876624206
wh-what,DET,1,2.8598207876624206
birdie,VERB,1,2.8598207876624206
creep,ADJ,1,2.8598207876624206
communicator,NOUN,1,2.8598207876624206
murgatroyd,NOUN,1,2.8598207876624206
even,ADJ,1,2.8598207876624206
payrolls,VERB,1,2.8598207876624206
dinosaur,ADJ,1,2.8598207876624206
galanos,NOUN,1,2.8598207876624206
violator,NOUN,1,2.8598207876624206
majesty�s,NOUN,1,2.8598207876624206
beatles-stones,ADJ,1,2.8598207876624206
rlchard,ADV,1,2.8598207876624206
out-of-town,ADJ,1,2.8598207876624206
colqhoun,ADJ,1,2.8598207876624206
conversationalist,NOUN,1,2.8598207876624206
unhappiness,NOUN,1,2.8598207876624206
filet-o-fish,ADJ,1,2.8598207876624206
profiler,NOUN,1,2.8598207876624206
donny,ADJ,1,2.8598207876624206
appropriateness,NOUN,1,2.8598207876624206
georgia,ADJ,1,2.8598207876624206
see,ADJ,1,2.8598207876624206
portia,VERB,1,2.8598207876624206
venna,NOUN,1,2.8598207876624206
yeap,NOUN,1,2.8598207876624206
leppenraub,NOUN,1,2.8598207876624206
deprave,VERB,1,2.8598207876624206
mancha,X,1,2.8598207876624206
se,X,1,2.8598207876624206
convertir�en,NOUN,1,2.8598207876624206
una,NOUN,1,2.8598207876624206
grieta,NOUN,1,2.8598207876624206
birmingham,VERB,1,2.8598207876624206
endo,NOUN,1,2.8598207876624206
linkhorn,ADJ,1,2.8598207876624206
sudoku,NOUN,1,2.8598207876624206
erik,VERB,1,2.8598207876624206
wendy,ADP,1,2.8598207876624206
bro-hood,NOUN,1,2.8598207876624206
de-satting,NOUN,1,2.8598207876624206
-aye,NOUN,1,2.8598207876624206
stick-it-in-and-swish-it-around,ADJ,1,2.8598207876624206
wnbc,NOUN,1,2.8598207876624206
mecca,NOUN,1,2.8598207876624206
frankie,ADJ,1,2.8598207876624206
ballou,NOUN,1,2.8598207876624206
pea,VERB,1,2.8598207876624206
itchen,NOUN,1,2.8598207876624206
academically,ADV,1,2.8598207876624206
sarted,VERB,1,2.8598207876624206
title.,NOUN,1,2.8598207876624206
a.k.a,NOUN,1,2.8598207876624206
matzo-bearer,NOUN,1,2.8598207876624206
kruger,NOUN,1,2.8598207876624206
restors,NOUN,1,2.8598207876624206
kriemhild,NOUN,1,2.8598207876624206
pelagia,NOUN,1,2.8598207876624206
low-life,ADJ,1,2.8598207876624206
scammer,NOUN,1,2.8598207876624206
hlsses,VERB,1,2.8598207876624206
pay,ADJ,1,2.8598207876624206
mlnistry,NOUN,1,2.8598207876624206
lnterlor,NOUN,1,2.8598207876624206
cain,VERB,1,2.8598207876624206
only-,ADJ,1,2.8598207876624206
chemically,ADV,1,2.8598207876624206
rory�s,ADJ,1,2.8598207876624206
thai,NOUN,1,2.8598207876624206
paddy,ADJ,1,2.8598207876624206
just-just,ADJ,1,2.8598207876624206
dogbreath,NOUN,1,2.8598207876624206
lightbeam,NOUN,1,2.8598207876624206
pony,VERB,1,2.8598207876624206
ku,NOUN,1,2.8598207876624206
klux,NOUN,1,2.8598207876624206
willoughby,ADV,1,2.8598207876624206
mademoiselie,NOUN,1,2.8598207876624206
sickbay,VERB,1,2.8598207876624206
prehistoric,ADJ,1,2.8598207876624206
impermeable,ADJ,1,2.8598207876624206
tusk,NOUN,1,2.8598207876624206
abet,VERB,1,2.8598207876624206
bling-bling,NOUN,1,2.8598207876624206
milhouse,NOUN,1,2.8598207876624206
hint,ADJ,1,2.8598207876624206
outta,PRT,1,2.8598207876624206
gear,VERB,1,2.8598207876624206
compunction,NOUN,1,2.8598207876624206
clergy,NOUN,1,2.8598207876624206
tupperware,NOUN,1,2.8598207876624206
neither,NOUN,1,2.8598207876624206
jamieson,NOUN,1,2.8598207876624206
potty,NOUN,1,2.8598207876624206
yuk,NOUN,1,2.8598207876624206
ting,VERB,1,2.8598207876624206
lau,ADJ,1,2.8598207876624206
sek,NOUN,1,2.8598207876624206
watchyourmouth,VERB,1,2.8598207876624206
r.m.,NOUN,1,2.8598207876624206
r.p.,NOUN,1,2.8598207876624206
g.c.,NOUN,1,2.8598207876624206
g.w.,NOUN,1,2.8598207876624206
b.f.,NOUN,1,2.8598207876624206
wu,VERB,1,2.8598207876624206
draggin,NOUN,1,2.8598207876624206
trekkies,NOUN,1,2.8598207876624206
daybreak,NOUN,1,2.8598207876624206
jiujiu,ADJ,1,2.8598207876624206
five-eleven,ADJ,1,2.8598207876624206
sixty,VERB,1,2.8598207876624206
greenish,ADJ,1,2.8598207876624206
.depends,NOUN,1,2.8598207876624206
mapen,ADV,1,2.8598207876624206
fdlc,ADJ,1,2.8598207876624206
migrating,NOUN,1,2.8598207876624206
effusive,ADJ,1,2.8598207876624206
yankee,ADJ,1,2.8598207876624206
prospective,ADJ,1,2.8598207876624206
calcify,VERB,1,2.8598207876624206
cenozoic,NOUN,1,2.8598207876624206
perjurer,NOUN,1,2.8598207876624206
ella,ADV,1,2.8598207876624206
yippee,VERB,1,2.8598207876624206
aspic,NOUN,1,2.8598207876624206
seaboard,NOUN,1,2.8598207876624206
chomp,VERB,1,2.8598207876624206
goofball,NOUN,1,2.8598207876624206
robyn,ADJ,1,2.8598207876624206
bradpool,VERB,1,2.8598207876624206
taffey,NOUN,1,2.8598207876624206
oakly,ADV,1,2.8598207876624206
blazanov,VERB,1,2.8598207876624206
duplex,ADJ,1,2.8598207876624206
telegraphy,NOUN,1,2.8598207876624206
cerulean,ADJ,1,2.8598207876624206
walther,NOUN,1,2.8598207876624206
yoko,ADJ,1,2.8598207876624206
duncan,VERB,1,2.8598207876624206
man-killing,NOUN,1,2.8598207876624206
dooley,NOUN,1,2.8598207876624206
hostetler,NOUN,1,2.8598207876624206
ltalian,VERB,1,2.8598207876624206
co,VERB,1,2.8598207876624206
pllot,NOUN,1,2.8598207876624206
concordia,ADJ,1,2.8598207876624206
