word,pos,cefr,zipf,zipf_rank
retreat,verb,C1,3.571189834019254,2956
smash,verb,C1,4.159612154520767,1332
suite,noun,C1,4.215490742185054,1192
pump,verb,C1,4.269692603794979,1055
pump,noun,C1,3.7845504734100914,2422
retrieve,verb,C1,3.750383209706418,2511
snap,verb,C1,4.196546546546591,1236
summit,noun,C1,3.384462260117788,3402
punch,noun,C1,4.391582001240735,797
punch,verb,C1,4.172080795080365,1298
revelation,noun,C1,3.388036720476086,3392
soak,verb,C1,3.6538594079127003,2758
superb,adj,C1,3.3698627515474993,3426
query,noun,C1,2.7640748877002936,4195
revenge,noun,C1,4.180198685302544,1282
soar,verb,C1,3.4383974569577447,3283
superintendent,noun,C1,3.3391033877419614,3495
quest,noun,C1,3.709916855113187,2604
reverse,verb,C1,4.105816322136688,1481
reverse,noun,C1,3.1767381531930377,3780
reverse,adj,C1,3.0006468941373563,4012
socialist,adj,C1,2.857979390568625,4124
superior,adj,C1,4.020178578668612,1741
quota,noun,C1,3.3547553332847575,3462
revival,noun,C1,3.034070649624306,3980
sole,adj,C1,3.69084297416587,2652
supervise,verb,C1,3.5030740141217893,3135
radar,noun,C1,3.9918729698298514,1824
revive,verb,C1,3.4539652341843943,3235
solely,adv,C1,3.2510668964462504,3664
supervision,noun,C1,3.3808581358489627,3410
radical,adj,C1,3.598342080062869,2895
revolutionary,adj,C1,3.5138644942052957,3103
solidarity,noun,C1,2.7640748877002936,4195
supervisor,noun,C1,3.7549952298483755,2500
rage,noun,C1,3.9820124032159008,1845
rhetoric,noun,C1,2.623896184535257,4260
solo,adj,C1,2.79303858363561,4177
solo,noun,C1,3.6872831633996497,2663
supplement,noun,C1,3.0498649168075382,3961
supplement,verb,C1,2.602706885465319,4270
raid,noun,C1,3.9228531715763726,2018
raid,verb,C1,3.4806538370945073,3181
rifle,noun,C1,4.268287876483272,1061
sophomore,noun,C1,3.3950985749635727,3371
supportive,adj,C1,3.6519249081355003,2766
rally,noun,C1,3.8148944898692765,2316
rally,verb,C1,3.2047668767932813,3736
riot,noun,C1,3.890508615395545,2109
sound,adj,C1,3.5735184963378366,2948
supposedly,adv,C1,3.7199781811210832,2583
ranking,noun,C1,1.9037368811293,4376
rip,verb,C1,4.489479528519757,633
sovereignty,noun,C1,2.6440995706235437,4251
suppress,verb,C1,3.4863683206189364,3166
rape,noun,C1,4.070314991048952,1575
rape,verb,C1,3.6113070572272363,2868
ritual,noun,C1,4.0300306718225665,1709
spam,noun,C1,2.5057968724572626,4305
supreme,adj,C1,3.5939329611578135,2903
ratio,noun,C1,3.471938605196295,3193
robust,adj,C1,2.833155806843593,4147
span,verb,C1,2.9548894035766815,4058
span,noun,C1,3.322866188871276,3531
surge,noun,C1,3.2101619086799875,3727
surge,verb,C1,2.935145345380924,4077
rational,adj,C1,3.6818881315129435,2677
rock,verb,C1,4.22647288559925,1174
spare,verb,C1,3.818872787751312,2304
surgical,adj,C1,3.8215048835770564,2294
ray,noun,C1,3.9529549037994816,1923
rod,noun,C1,3.896069440176764,2089
spark,verb,C1,3.8722198296832353,2149
surplus,noun,C1,3.2411961424199562,3679
readily,adv,C1,3.057551745473829,3950
rookie,noun,C1,3.7362457938355362,2546
specialized,adj,C1,2.1467749298155945,4358
surrender,verb,C1,4.069574505819428,1579
realization,noun,C1,3.170908609532314,3787
roster,noun,C1,3.373558897107463,3421
specification,noun,C1,2.964434721482912,4051
surveillance,noun,C1,4.246652798213385,1122
realm,noun,C1,3.646069163486448,2782
rotate,verb,C1,3.5617482777864122,2974
specimen,noun,C1,3.8095327614971684,2339
suspension,noun,C1,3.630056493240075,2827
rear,adj,C1,4.023487505013884,1726
rear,noun,C1,3.3915820012407356,3385
rotation,noun,C1,3.4975765422105716,3146
spectacle,noun,C1,3.521784977841393,3082
suspicion,noun,C1,3.9918729698298514,1824
reasoning,noun,C1,3.2607182821224314,3650
ruling,noun,C1,3.5422261380839375,3017
spectrum,noun,C1,3.346999868587995,3477
suspicious,adj,C1,4.1926564867910265,1243
reassure,verb,C1,3.152935238520413,3829
rumor,noun,C1,4.308570597749238,969
spell,noun,C1,4.22853359875103,1161
sustain,verb,C1,4.059831511768728,1605
rebel,noun,C1,3.8949629568217947,2091
sacred,adj,C1,4.098944430632054,1498
sphere,noun,C1,3.265464717146893,3644
swing,verb,C1,4.239695987277548,1140
swing,noun,C1,4.163211300660375,1321
rebellion,noun,C1,3.388036720476086,3392
sacrifice,noun,C1,4.170321328196163,1303
sacrifice,verb,C1,4.091257601965763,1515
spin,verb,C1,4.168554704138836,1309
spin,noun,C1,3.6480298642519764,2773
sword,noun,C1,4.462745275272512,679
recipient,noun,C1,2.5321258111796117,4299
saint,noun,C1,4.013484118842529,1760
spine,noun,C1,3.867524708474855,2164
symbolic,adj,C1,3.170908609532314,3787
reconstruction,noun,C1,3.170908609532314,3787
sake,noun,C1,4.882487862462284,207
spotlight,noun,C1,3.435215798171555,3292
syndrome,noun,C1,3.6745888927714443,2705
recount,verb,C1,3.1881676149738194,3761
sanction,noun,C1,3.009247065899274,4009
spouse,noun,C1,3.3950985749635727,3371
synthesis,noun,C1,2.4478049254795757,4320
recruitment,noun,C1,2.8814604864181477,4111
spy,noun,C1,4.251554593838213,1106
spy,verb,C1,4.004968267919999,1792
systematic,adj,C1,2.748834921143557,4207
referendum,noun,C1,1.9037368811293,4376
scattered,adj,C1,1.7787981445210002,4382
squad,noun,C1,4.28485196183915,1016
tackle,noun,C1,2.9918729698298514,4021
reflection,noun,C1,3.7425859718665553,2537
scope,noun,C1,3.7714989057795005,2448
squeeze,verb,C1,4.091962053834579,1513
tactic,noun,C1,3.768544510155447,2463
reform,noun,C1,3.4020474349189005,3359
reform,verb,C1,3.159009386232606,3813
screw,verb,C1,4.717651301177904,326
screw,noun,C1,4.166187970859729,1314
stab,verb,C1,4.200950077118941,1223
tactical,adj,C1,3.67825384685785,2688
refuge,noun,C1,3.366134879028256,3431
scrutiny,noun,C1,3.034070649624306,3980
stability,noun,C1,3.2461595619515062,3671
taxpayer,noun,C1,3.3351006452882874,3503
refusal,noun,C1,3.1010174392549192,3908
seal,verb,C1,4.121220825343206,1431
seal,noun,C1,4.012640008796613,1763
stabilize,verb,C1,3.598342080062869,2895
tempt,verb,C1,3.8215048835770564,2294
regain,verb,C1,3.6480298642519764,2773
secondly,adv,C1,3.471938605196295,3193
stake,noun,C1,4.276648884099407,1037
tenant,noun,C1,3.745721685719414,2524
regardless,adv,C1,3.7065106064212756,2614
secular,adj,C1,2.2047668767932813,4351
standing,adj,C1,3.0870067248121047,3922
tender,adj,C1,3.152935238520413,3829
regime,noun,C1,3.3585817411378103,3451
seemingly,adv,C1,3.3016768898013376,3574
stark,adj,C1,2.9037368811293,4096
tenure,noun,C1,3.2154907421850543,3716
regulator,noun,C1,3.0006468941373563,4012
segment,noun,C1,3.366134879028256,3431
statistical,adj,C1,2.945129566287525,4067
terminal,adj,C1,2.8457449341516132,4134
regulatory,adj,C1,2.3808581358489627,4336
seize,verb,C1,3.935145345380924,1984
steer,verb,C1,3.8639697542578126,2173
terminate,verb,C1,3.8148944898692765,2316
rehabilitation,noun,C1,3.134185802507574,3862
seldom,adv,C1,3.524393360948921,3076
stem,noun,C1,2.7640748877002936,4195
stem,verb,C1,3.5030740141217893,3135
terrain,noun,C1,3.346999868587995,3477
reign,noun,C1,3.2929029654938327,3595
reign,verb,C1,3.2794004950901856,3623
selective,adj,C1,2.945129566287525,4067
stereotype,noun,C1,3.0420395792955817,3974
terrific,adj,C1,4.49452300499018,620
rejection,noun,C1,3.4975765422105716,3146
sensation,noun,C1,3.718317397139619,2589
stimulus,noun,C1,3.1145902464441932,3892
testify,verb,C1,4.322038172449045,946
relevance,noun,C1,3.0940685792995914,3916
sensitivity,noun,C1,3.4600393818965873,3221
stir,verb,C1,4.031651175500893,1705
testimony,noun,C1,4.172080795080365,1298
reliability,noun,C1,2.4156202421081745,4330
sentiment,noun,C1,3.6671648746922374,2725
storage,noun,C1,3.923890912767633,2014
texture,noun,C1,3.2794004950901856,3623
reluctant,adj,C1,3.388036720476086,3392
separation,noun,C1,3.6615123721412255,2738
straightforward,adj,C1,3.265464717146893,3644
thankfully,adv,C1,2.8457449341516132,4134
remainder,noun,C1,3.1881676149738194,3761
serial,adj,C1,3.711610013132632,2601
strain,noun,C1,3.8162246424616235,2310
theatrical,adj,C1,3.3808581358489627,3410
remains,noun,C1,3.642121004641456,2794
settlement,noun,C1,3.8215048835770564,2294
strand,noun,C1,3.159009386232606,3813
theology,noun,C1,2.806826868121244,4167
remedy,noun,C1,3.322866188871276,3531
setup,noun,C1,3.948080616024407,1941
strategic,adj,C1,3.326982755066108,3522
theoretical,adj,C1,3.2207549821774117,3709
reminder,noun,C1,3.6070282592479614,2878
sexuality,noun,C1,3.48352047774611,3172
striking,adj,C1,3.619740224764099,2844
removal,noun,C1,3.3016768898013376,3574
shareholder,noun,C1,3.1467749298155945,3842
strip,noun,C1,4.0412492342514295,1672
render,verb,C1,3.718317397139619,2589
shatter,verb,C1,3.7972212273477863,2374
strip,verb,C1,3.93312065881451,1988
thoughtful,adj,C1,3.8837402527130465,2123
renew,verb,C1,3.6176472352582554,2849
shed,verb,C1,3.9510117485134795,1929
strive,verb,C1,3.318710229100118,3538
thread,noun,C1,3.820190829679225,2299
trauma,noun,C1,4.147394907767996,1361
utilize,verb,C1,3.134185802507574,3862
ward,noun,C1,3.591711501163856,2911
threshold,noun,C1,3.408886859449206,3344
treaty,noun,C1,3.67825384685785,2688
utterly,adv,C1,3.67825384685785,2688
warehouse,noun,C1,3.988313159063631,1830
tremendous,adj,C1,3.8927414968278367,2104
vacuum,noun,C1,3.708217070235293,2609
warfare,noun,C1,3.4570129272663994,3229
thrive,verb,C1,3.521784977841393,3082
tribal,adj,C1,3.2559193992406623,3657
vague,adj,C1,3.672744752073074,2713
warrant,noun,C1,4.35552331665359,867
warrant,verb,C1,3.2047668767932813,3736
tide,noun,C1,3.887137619309838,2117
tribute,noun,C1,3.713296595764568,2596
validity,noun,C1,2.748834921143557,4207
warrior,noun,C1,4.153546490531104,1348
tighten,verb,C1,3.619740224764099,2844
trigger,noun,C1,4.184770248377028,1262
vanish,verb,C1,4.002380606946357,1798
weaken,verb,C1,3.5422261380839375,3017
timber,noun,C1,3.3585817411378103,3451
trio,noun,C1,3.0259527594021267,3988
variable,noun,C1,3.057551745473829,3950
variable,adj,C1,2.79303858363561,4177
weave,verb,C1,3.418948185457102,3323
timely,adj,C1,3.0006468941373563,4012
triumph,noun,C1,3.646069163486448,2782
varied,adj,C1,1.6027068854653188,4386
weed,noun,C1,4.107177747959738,1477
tobacco,noun,C1,3.7859767291481234,2415
trophy,noun,C1,3.9792838425218306,1849
vein,noun,C1,3.9510117485134795,1929
well,noun,C1,3.2510668964462504,3664
tolerance,noun,C1,3.4383974569577447,3283
troubled,adj,C1,3.802736152019089,2360
venture,noun,C1,3.5520968921102316,2992
venture,verb,C1,3.3310606674865473,3513
tolerate,verb,C1,3.9577750918141694,1909
trustee,noun,C1,3.283948122840906,3616
verbal,adj,C1,3.4020474349189005,3359
whatsoever,adv,C1,3.967257880819291,1889
toll,noun,C1,3.554529920781231,2989
tuition,noun,C1,3.5961431159629305,2900
verdict,noun,C1,4.042039579295581,1667
top,verb,C1,3.346999868587995,3477
tumor,noun,C1,3.8615835148374504,2178
verify,verb,C1,3.8457449341516132,2222
whip,verb,C1,4.174415717274006,1291
torture,noun,C1,3.4630448920363124,3216
torture,verb,C1,4.274804743401036,1041
turnout,noun,C1,3.2207549821774117,3709
verse,noun,C1,3.7199781811210832,2583
wholly,adv,C1,3.1405259805385928,3849
toss,verb,C1,4.375761578829581,825
turnover,noun,C1,2.806826868121244,4167
widen,verb,C1,3.159009386232606,3813
total,verb,C1,3.366134879028256,3431
twist,verb,C1,3.825423356612902,2281
twist,noun,C1,3.9421583267717595,1956
vessel,noun,C1,4.082713828422469,1535
widow,noun,C1,4.096164936460507,1504
toxic,adj,C1,3.6764252358114415,2699
unconstitutional,adj,C1,2.477768148857019,4314
veteran,noun,C1,3.6745888927714443,2705
width,noun,C1,2.8457449341516132,4134
trace,noun,C1,4.0643554535287745,1595
undergraduate,noun,C1,2.748834921143557,4207
viable,adj,C1,3.3698627515474993,3426
willingness,noun,C1,3.1145902464441932,3892
trademark,noun,C1,3.199303981091779,3746
underlying,adj,C1,2.7166502377721558,4223
vibrant,adj,C1,2.9918729698298514,4021
wipe,verb,C1,4.445004019793384,705
trail,noun,C1,4.283042398879882,1021
trail,verb,C1,3.441555976202574,3275
undermine,verb,C1,3.444691690055433,3265
vice,noun,C1,2.733040653960325,4215
wit,noun,C1,3.9783704994262044,1854
trailer,noun,C1,4.076193855529887,1551
undoubtedly,adv,C1,3.5269861715272004,3066
vicious,adj,C1,3.8938536471972043,2096
withdrawal,noun,C1,3.492008587971629,3156
transaction,noun,C1,3.602706885465319,2887
unify,verb,C1,2.623896184535257,4260
violate,verb,C1,4.006684849134674,1788
workout,noun,C1,3.4660297455857747,3211
transcript,noun,C1,3.524393360948921,3076
unprecedented,adj,C1,3.1649997499217934,3799
violation,noun,C1,3.9558534316792984,1914
worship,noun,C1,3.4863683206189364,3166
worship,verb,C1,3.790227606301782,2398
transformation,noun,C1,3.2884486240675823,3608
unveil,verb,C1,3.2047668767932813,3736
virtue,noun,C1,3.7972212273477863,2374
worthwhile,adj,C1,3.598342080062869,2895
transit,noun,C1,3.4020474349189005,3359
upcoming,adj,C1,3.2101619086799875,3727
vocal,adj,C1,3.4287816881661453,3307
worthy,adj,C1,4.007540602085257,1784
transmission,noun,C1,3.9874186284036015,1832
upgrade,verb,C1,3.4222508210071876,3316
upgrade,noun,C1,3.152935238520413,3829
vow,verb,C1,3.97099377036745,1877
yell,verb,C1,4.627602845572804,426
transparency,noun,C1,2.1467749298155945,4358
uphold,verb,C1,3.4863683206189364,3166
vulnerability,noun,C1,2.9249261801992383,4083
yield,noun,C1,2.9918729698298514,4021
yield,verb,C1,3.672744752073074,2713
transparent,adj,C1,3.2559193992406623,3657
utility,noun,C1,3.30599826358398,3563
vulnerable,adj,C1,3.9290427463940705,2002
